geo,text,user
,"RT @NewsArenaIndia: Uttar Pradesh News

BJP MLA Jai Chaubey who joined SP two months back was denied ticket by Akhilesh Yadav.",Jitsamin
,"RT @NewsArenaIndia: Uttar Pradesh News

BJP MLA Jai Chaubey who joined SP two months back was denied ticket by Akhilesh Yadav.",jignasu69
,"RT @NewsArenaIndia: Uttar Pradesh News

BJP MLA Jai Chaubey who joined SP two months back was denied ticket by Akhilesh Yadav.",3179brijesh
,RT @NewsArenaIndia: Akhilesh Yadav cancels his Rampur tour due to bad weather.,Arunkannan27
,"RT @vijaygajera: This is how Akhilesh Yadav and his party will empower women in UP if they get selected for the government!

https://t.co/c…",NeerGopal
,"RT @NewsArenaIndia: Uttar Pradesh News

BJP MLA Jai Chaubey who joined SP two months back was denied ticket by Akhilesh Yadav.",ghostieryder
,"RT @NewsArenaIndia: Uttar Pradesh News

BJP MLA Jai Chaubey who joined SP two months back was denied ticket by Akhilesh Yadav.",mohan36360
,"Joke of the day ... 🤣

'Akhilesh Yadav Is Enough Alone To Defeat BJP': Mamata Banerjee For SP Chief",EmonMukherjee21
,"RT @NewsArenaIndia: Uttar Pradesh News

BJP MLA Jai Chaubey who joined SP two months back was denied ticket by Akhilesh Yadav.",GyanChand535
,"RT @vijaygajera: This is how Akhilesh Yadav and his party will empower women in UP if they get selected for the government!

https://t.co/c…",sosamplistic
,"RT @NewsArenaIndia: Uttar Pradesh News

BJP MLA Jai Chaubey who joined SP two months back was denied ticket by Akhilesh Yadav.",s_kpatel
,"RT @vijaygajera: This is how Akhilesh Yadav and his party will empower women in UP if they get selected for the government!

https://t.co/c…",PiyushP05864158
,RT @RajeshMunat: This is how Akhilesh Yadav and his party will empower women in UP if they get selected for the government! https://t.co/q9…,BjpBhilai
,RT @AnkitIndiaReal: Mayawati has fielded maximum 44 muslims candidates in Western UP against 34 from SP+RLD and 34 from Congress. On 28 sea…,follow_amj
,"RT @vijaygajera: This is how Akhilesh Yadav and his party will empower women in UP if they get selected for the government!

https://t.co/c…",MamataHembram
,RT @NewsArenaIndia: Akhilesh Yadav cancels his Rampur tour due to bad weather.,Sarkar_Tales
,RT @AnkitIndiaReal: Mayawati has fielded maximum 44 muslims candidates in Western UP against 34 from SP+RLD and 34 from Congress. On 28 sea…,amchiIndian
,"RT @neerajsdesk: @news24tvchannel She is testing waters for her PM ambition at the cost of Akhilesh Yadav, who in turn is desperate to call…",Aaditya50060593
,"RT @NewsArenaIndia: Uttar Pradesh News

BJP MLA Jai Chaubey who joined SP two months back was denied ticket by Akhilesh Yadav.",cmsunil
,"RT @NewsArenaIndia: Uttar Pradesh News

BJP MLA Jai Chaubey who joined SP two months back was denied ticket by Akhilesh Yadav.",Prashan81775786
,"RT @NewsArenaIndia: Uttar Pradesh News

BJP MLA Jai Chaubey who joined SP two months back was denied ticket by Akhilesh Yadav.",dinesh_pargain
,"RT @NewsArenaIndia: Uttar Pradesh News

BJP MLA Jai Chaubey who joined SP two months back was denied ticket by Akhilesh Yadav.",infinityglider
,"RT @vijaygajera: This is how Akhilesh Yadav and his party will empower women in UP if they get selected for the government!

https://t.co/c…",Bihar_Ke_Lal
,RT @RajeshMunat: This is how Akhilesh Yadav and his party will empower women in UP if they get selected for the government! https://t.co/q9…,HarishS44963412
,"RT @NewsArenaIndia: Uttar Pradesh News

BJP MLA Jai Chaubey who joined SP two months back was denied ticket by Akhilesh Yadav.",RealManash
,"RT @NewsArenaIndia: Uttar Pradesh News

BJP MLA Jai Chaubey who joined SP two months back was denied ticket by Akhilesh Yadav.",MaHaRaJ_Ji_
,RT @RajeshMunat: This is how Akhilesh Yadav and his party will empower women in UP if they get selected for the government! https://t.co/q9…,NileshRaichura5
,"RT @SkMekile: UP is ready to welcome Didi, 
Vote for Akhilesh Yadav ❤️
#Akhilesh_Yadav #UPElections2022 https://t.co/NYqOcYKtee",sameerzden
,"RT @vijaygajera: This is how Akhilesh Yadav and his party will empower women in UP if they get selected for the government!

https://t.co/c…",chiku90558055
,"RT @NewsArenaIndia: Uttar Pradesh News

BJP MLA Jai Chaubey who joined SP two months back was denied ticket by Akhilesh Yadav.",JeetHiranandani
,"No Fine For Trains With 300, Why For Bikes With 3: Akhilesh Yadav’s Ally https://t.co/43GebNcVub",hs47641
,"No Fine For Trains With 300, Why For Bikes With 3: Akhilesh Yadav’s Ally https://t.co/LUfdVtkIqi",Harpree09398061
,He should be projected as Chief minister and not Akhilesh Yadav https://t.co/NU48MJjlcv,bewaakbaatein
,"RT @NewsArenaIndia: Uttar Pradesh News

BJP MLA Jai Chaubey who joined SP two months back was denied ticket by Akhilesh Yadav.",Deepakgirase10
,"RT @vijaygajera: This is how Akhilesh Yadav and his party will empower women in UP if they get selected for the government!

https://t.co/c…",vikramsingh3063
,"#WebQoof | A video showing an elderly man speaking with Samajwadi Party president Akhilesh Yadav about Electronic Voting Machine tampering has been shared a false claim that he reprimanded the SP chief for ""building mosques"". Read our fact-check here.

https://t.co/kbR3PPqM4Q",QuintFactCheck
,"RT @NewsArenaIndia: Uttar Pradesh News

BJP MLA Jai Chaubey who joined SP two months back was denied ticket by Akhilesh Yadav.",Anudeep42296644
,RT @NewsArenaIndia: Akhilesh Yadav cancels his Rampur tour due to bad weather.,Avadhi_deepak
,"RT @NewsArenaIndia: Uttar Pradesh News

BJP MLA Jai Chaubey who joined SP two months back was denied ticket by Akhilesh Yadav.",Arunkannan27
,"RT @vijaygajera: This is how Akhilesh Yadav and his party will empower women in UP if they get selected for the government!

https://t.co/c…",Umesh63385597
,"UP Election: No Fine For Trains With 300, Why For Bikes With 3: Akhilesh Yadav’s Ally https://t.co/p39pVtDRm6",ThriftWallet
,"RT @NewsArenaIndia: Uttar Pradesh News

BJP MLA Jai Chaubey who joined SP two months back was denied ticket by Akhilesh Yadav.",GsashikantR
,"#Hijab drama is meant to hide that the BJP is losing because this time the RSS is not rigging the #EVM for them. Please don't let the Congress come back. Give a chance to the THIRD FRONT in all states.
#akhilesh_yadav_jindabad #EkMaukaKejriwalKo #BAMCEF #BhimArmy  #GoBackModi https://t.co/CmQy2RCDga",mgrg7
,"RT @NewsArenaIndia: Uttar Pradesh News

BJP MLA Jai Chaubey who joined SP two months back was denied ticket by Akhilesh Yadav.",MigJit
