geo,text,user
,RT @MeghBulletin: Akhilesh Yadav takes a veiled jibe at CM Yogi Adityanath; Says Those who wear 'lungi' know nothing about Elections and Go…,IAS_AdityaRana
,"RT @sharmaAvl: Reality- Yogi ji is fighting from Gorakhpur where there are only 5% Thakurs, where as Akhilesh is fighting from Mainpuri, a…",Ruparaoh9
,"RT @sharmaAvl: Reality- Yogi ji is fighting from Gorakhpur where there are only 5% Thakurs, where as Akhilesh is fighting from Mainpuri, a…",Haricane_2004
,UP Assembly elections: Why Akhilesh Yadav may contest polls from Karhal constituency https://t.co/44mnUcQAPz,hs47641
,UP Assembly elections: Why Akhilesh Yadav may contest polls from Karhal constituency https://t.co/UAEnqZg6M0,Harpree09398061
,Why possible consolidation of OBC identity in Uttar Pradesh could pose a challenge for BJP https://t.co/ox1uWBvn6Z… https://t.co/Q0gYi7mb0P,srinu1966
,RT @kashmiriRefuge: Every Indian Women should watch this video - This is what ordinary women in Uttar Pradesh think abt Akhilesh Yadav. Ter…,chimnibai
,"RT @sharmaAvl: Reality- Yogi ji is fighting from Gorakhpur where there are only 5% Thakurs, where as Akhilesh is fighting from Mainpuri, a…",JeetHiranandani
,RT @MeghBulletin: Akhilesh Yadav takes a veiled jibe at CM Yogi Adityanath; Says Those who wear 'lungi' know nothing about Elections and Go…,HareKri30217011
,"RT @sharmaAvl: Reality- Yogi ji is fighting from Gorakhpur where there are only 5% Thakurs, where as Akhilesh is fighting from Mainpuri, a…",imvipul18
,"RT @sharmaAvl: Reality- Yogi ji is fighting from Gorakhpur where there are only 5% Thakurs, where as Akhilesh is fighting from Mainpuri, a…",Yogesh71683897
,"RT @sharmaAvl: Reality- Yogi ji is fighting from Gorakhpur where there are only 5% Thakurs, where as Akhilesh is fighting from Mainpuri, a…",HeckWeAre
,RT @Mohit_ksr: Akhilesh and Mulayam after Aparna Yadav joins BJP 😂😂 https://t.co/tzf0GuEMiw,RoflGujarati__
,"RT @sharmaAvl: Reality- Yogi ji is fighting from Gorakhpur where there are only 5% Thakurs, where as Akhilesh is fighting from Mainpuri, a…",BioweaponCovid
,"RT @sharmaAvl: Reality- Yogi ji is fighting from Gorakhpur where there are only 5% Thakurs, where as Akhilesh is fighting from Mainpuri, a…",Gaurang_Panan
,"RT @sharmaAvl: Reality- Yogi ji is fighting from Gorakhpur where there are only 5% Thakurs, where as Akhilesh is fighting from Mainpuri, a…",shivambaghel787
,"RT @sharmaAvl: Reality- Yogi ji is fighting from Gorakhpur where there are only 5% Thakurs, where as Akhilesh is fighting from Mainpuri, a…",imthetvp1102
,"RT @sharmaAvl: Reality- Yogi ji is fighting from Gorakhpur where there are only 5% Thakurs, where as Akhilesh is fighting from Mainpuri, a…",Alchemist_2050
,"RT @sharmaAvl: Reality- Yogi ji is fighting from Gorakhpur where there are only 5% Thakurs, where as Akhilesh is fighting from Mainpuri, a…",IssacAkshay
,"RT @sharmaAvl: Reality- Yogi ji is fighting from Gorakhpur where there are only 5% Thakurs, where as Akhilesh is fighting from Mainpuri, a…",kulkarni_mmk
,"RT @sharmaAvl: Reality- Yogi ji is fighting from Gorakhpur where there are only 5% Thakurs, where as Akhilesh is fighting from Mainpuri, a…",Sanskar38783860
,"RT @sharmaAvl: Reality- Yogi ji is fighting from Gorakhpur where there are only 5% Thakurs, where as Akhilesh is fighting from Mainpuri, a…",sthanubhardwaj
,"RT @sharmaAvl: Reality- Yogi ji is fighting from Gorakhpur where there are only 5% Thakurs, where as Akhilesh is fighting from Mainpuri, a…",maha_rudraya
,"RT @sharmaAvl: Reality- Yogi ji is fighting from Gorakhpur where there are only 5% Thakurs, where as Akhilesh is fighting from Mainpuri, a…",TonyFilms2
,RT @kashmiriRefuge: Every Indian Women should watch this video - This is what ordinary women in Uttar Pradesh think abt Akhilesh Yadav. Ter…,AnilSin02214164
,"RT @sharmaAvl: Reality- Yogi ji is fighting from Gorakhpur where there are only 5% Thakurs, where as Akhilesh is fighting from Mainpuri, a…",iamniksrathi
,"RT @MeghBulletin: Mulayam Singh Yadav held captive by Akhilesh, alleges close relative and former SP MLA Pramod Gupta; will join BJP",2010_nair
,"RT @sharmaAvl: Reality- Yogi ji is fighting from Gorakhpur where there are only 5% Thakurs, where as Akhilesh is fighting from Mainpuri, a…",RoflGujarati__
,"RT @SortedEagle: Taking a jibe at Akhilesh Yadav, former MLA Pramod Gupta said that he hates ‘Samajwadis’. Gupta joined BJP on Jan 20. He a…",RajuVegesena
,"RT @sharmaAvl: Reality- Yogi ji is fighting from Gorakhpur where there are only 5% Thakurs, where as Akhilesh is fighting from Mainpuri, a…",RuchirRMM
,RT @MeghBulletin: Akhilesh Yadav takes a veiled jibe at CM Yogi Adityanath; Says Those who wear 'lungi' know nothing about Elections and Go…,Mrpoloman12
,"RT @sharmaAvl: Reality- Yogi ji is fighting from Gorakhpur where there are only 5% Thakurs, where as Akhilesh is fighting from Mainpuri, a…",muraliks_11
,RT @ANINewsUP: The old pension scheme system before 2005 will be restored for the retired employees if Samajwadi Party forms its government…,imshu_bham
,"RT @sharmaAvl: Reality- Yogi ji is fighting from Gorakhpur where there are only 5% Thakurs, where as Akhilesh is fighting from Mainpuri, a…",narenhar2
,"RT @squineon: Akhilesh Yadav had 2 viewers yesterday on his virtual rally. 

Ek to 2BHK hogi, who can be the other one?",satishg81348910
,"RT @sharmaAvl: Reality- Yogi ji is fighting from Gorakhpur where there are only 5% Thakurs, where as Akhilesh is fighting from Mainpuri, a…",vinirish
,"RT @MeghBulletin: Mulayam Singh Yadav held captive by Akhilesh, alleges close relative and former SP MLA Pramod Gupta; will join BJP",mgnayak5
,"RT @squineon: Akhilesh Yadav had 2 viewers yesterday on his virtual rally. 

Ek to 2BHK hogi, who can be the other one?",idhairya
,"RT @MeghBulletin: Mulayam Singh Yadav held captive by Akhilesh, alleges close relative and former SP MLA Pramod Gupta; will join BJP",Krishna41388460
,"RT @MeghBulletin: Mulayam Singh Yadav held captive by Akhilesh, alleges close relative and former SP MLA Pramod Gupta; will join BJP",sanatanadharma1
,"RT @sharmaAvl: Reality- Yogi ji is fighting from Gorakhpur where there are only 5% Thakurs, where as Akhilesh is fighting from Mainpuri, a…",meenakshisunil
,"RT @sharmaAvl: Reality- Yogi ji is fighting from Gorakhpur where there are only 5% Thakurs, where as Akhilesh is fighting from Mainpuri, a…",ryalisaivamsi
,RT @narendramodi177: A Reality Check For Akhilesh Yadav. #AssiReachGaye https://t.co/UqSwriVMlq,Mahesh28458991
,"RT @sharmaAvl: Reality- Yogi ji is fighting from Gorakhpur where there are only 5% Thakurs, where as Akhilesh is fighting from Mainpuri, a…",01NITIN02
,"RT @sharmaAvl: Reality- Yogi ji is fighting from Gorakhpur where there are only 5% Thakurs, where as Akhilesh is fighting from Mainpuri, a…",rajiv240974
,@picsnapr @NarundarM Every Indian Women should watch this video - This is what ordinary women in Uttar Pradesh thin… https://t.co/Lb17P0Ngol,KanotraHarish
,"RT @sharmaAvl: Reality- Yogi ji is fighting from Gorakhpur where there are only 5% Thakurs, where as Akhilesh is fighting from Mainpuri, a…",Chinmay_150847
,"RT @sharmaAvl: Reality- Yogi ji is fighting from Gorakhpur where there are only 5% Thakurs, where as Akhilesh is fighting from Mainpuri, a…",HumbleHaggu
,"RT @sharmaAvl: Reality- Yogi ji is fighting from Gorakhpur where there are only 5% Thakurs, where as Akhilesh is fighting from Mainpuri, a…",MeraBharatMah
,"RT @sharmaAvl: Reality- Yogi ji is fighting from Gorakhpur where there are only 5% Thakurs, where as Akhilesh is fighting from Mainpuri, a…",vijayranka
,"RT @MeghBulletin: Mulayam Singh Yadav held captive by Akhilesh, alleges close relative and former SP MLA Pramod Gupta; will join BJP",AntiSethi
,RT @MeghBulletin: Akhilesh Yadav takes a veiled jibe at CM Yogi Adityanath; Says Those who wear 'lungi' know nothing about Elections and Go…,sanataniom
,"RT @sharmaAvl: Reality- Yogi ji is fighting from Gorakhpur where there are only 5% Thakurs, where as Akhilesh is fighting from Mainpuri, a…",Abhay73g
,"RT @sharmaAvl: Reality- Yogi ji is fighting from Gorakhpur where there are only 5% Thakurs, where as Akhilesh is fighting from Mainpuri, a…",manojk679
,"RT @sharmaAvl: Reality- Yogi ji is fighting from Gorakhpur where there are only 5% Thakurs, where as Akhilesh is fighting from Mainpuri, a…",Prashan76661159
,"RT @MeghBulletin: Mulayam Singh Yadav held captive by Akhilesh, alleges close relative and former SP MLA Pramod Gupta; will join BJP",modifan20191
,"RT @SortedEagle: Taking a jibe at Akhilesh Yadav, former MLA Pramod Gupta said that he hates ‘Samajwadis’. Gupta joined BJP on Jan 20. He a…",RamsanjivRam
,"RT @MeghBulletin: Mulayam Singh Yadav held captive by Akhilesh, alleges close relative and former SP MLA Pramod Gupta; will join BJP",Manu20162016
,"RT @MeghBulletin: Mulayam Singh Yadav held captive by Akhilesh, alleges close relative and former SP MLA Pramod Gupta; will join BJP",surenderkumar82
,RT @ExSecular: Mulayam Singh yadav’s brother in law Pramod gupta says Akhilesh yadav has locked up his dad in his house .. UP police should…,csuresh1950
,"RT @sharmaAvl: Reality- Yogi ji is fighting from Gorakhpur where there are only 5% Thakurs, where as Akhilesh is fighting from Mainpuri, a…",DamaShreeteja
,"RT @sharmaAvl: Reality- Yogi ji is fighting from Gorakhpur where there are only 5% Thakurs, where as Akhilesh is fighting from Mainpuri, a…",AgarwalNeraj
,RT @MeghBulletin: Akhilesh Yadav takes a veiled jibe at CM Yogi Adityanath; Says Those who wear 'lungi' know nothing about Elections and Go…,AdiShankaracha4
,"RT @MeghBulletin: Mulayam Singh Yadav held captive by Akhilesh, alleges close relative and former SP MLA Pramod Gupta; will join BJP",SinghProya
,"RT @sharmaAvl: Reality- Yogi ji is fighting from Gorakhpur where there are only 5% Thakurs, where as Akhilesh is fighting from Mainpuri, a…",Nishant20412995
,RT @kashmiriRefuge: Every Indian Women should watch this video - This is what ordinary women in Uttar Pradesh think abt Akhilesh Yadav. Ter…,Reshav1996
,"UP election: Set to contest from Karhal, Akhilesh Yadav faces ire for choosing 'safe seat' https://t.co/MdqO7FVi80",republic
,RT @kashmiriRefuge: Every Indian Women should watch this video - This is what ordinary women in Uttar Pradesh think abt Akhilesh Yadav. Ter…,muraliks_11
,"RT @jankibaat1: 'Akhilesh Yadav has admitted that there's no Samajwad in SP, there's only Pariwarvaad' - Uttar Pradesh Cabinet Minister &amp; S…",jays407090876
,"RT @sharmaAvl: Reality- Yogi ji is fighting from Gorakhpur where there are only 5% Thakurs, where as Akhilesh is fighting from Mainpuri, a…",Iambasavaraaj
,"RT @Anand_arya246: #ShameOnAkhilesh
Akhilesh Yadav the most frustrated one wishing PM Modiji's death for to be succeeded https://t.co/XBnb3…",DineshypKarouli
,"RT @sharmaAvl: Reality- Yogi ji is fighting from Gorakhpur where there are only 5% Thakurs, where as Akhilesh is fighting from Mainpuri, a…",zigzagzoomm
,"RT @sharmaAvl: Reality- Yogi ji is fighting from Gorakhpur where there are only 5% Thakurs, where as Akhilesh is fighting from Mainpuri, a…",jagadishsy
,"RT @sharmaAvl: Reality- Yogi ji is fighting from Gorakhpur where there are only 5% Thakurs, where as Akhilesh is fighting from Mainpuri, a…",R_means1985
,"RT @sharmaAvl: Reality- Yogi ji is fighting from Gorakhpur where there are only 5% Thakurs, where as Akhilesh is fighting from Mainpuri, a…",Shruti3122
,"RT @sharmaAvl: Reality- Yogi ji is fighting from Gorakhpur where there are only 5% Thakurs, where as Akhilesh is fighting from Mainpuri, a…",catchakhilesh
