geo,text,user
,RT @Avneeshyadavbjp: अखिलेश राज में पूरे देश में महिला उत्पीड़न के 14 फीसदी मामले अकेले यूपी होते थे। यूपी में महिला अपराधों में अकेले 2016…,Akumar16021053
,RT @samajwadiparty: सपा सरकार बनने पर बहाल करेंगे पुरानी पेंशन: माननीय राष्ट्रीय अध्यक्ष श्री अखिलेश यादव जी। https://t.co/aVRChkdVQ2,SaashaSingh1
,RT @AltNewsHindi: एक पोस्टर वायरल है. कहा जा रहा है कि अखिलेश यादव ने UP में 2 हज़ार मस्जिद बनाने का वादा किया. साथ ही बाबरी मस्जिद के लिए…,Jitendray_16
,RT @pritidevi_sp: मा॰राष्ट्रीय अध्यक्ष श्री अखिलेश यादव जी भी विधानसभा चुनाव लड़ सकते है,ramratanyadav11
,"RT @Ramraajya: ""बेटी पटाओ"" जैसे शब्द अगर राहुल गांधी या अखिलेश यादव या किसी मुस्लिम ने बोल दिए होते तो

अब तक भाजपा प्रवक्ता रुबिका, अंजना…",snikhare41
,"RT @kpmaurya1: मैनपुरी जनपद में करहल सहित सभी सीटों पर 2022 में खिलेगा कमल का फूल,लगेगा जीत का चौका,श्री अखिलेश यादव जी ने विकास किया होता…",anoopsingh_bjp
,RT @samajwadiparty: सपा सरकार बनने पर बहाल करेंगे पुरानी पेंशन: माननीय राष्ट्रीय अध्यक्ष श्री अखिलेश यादव जी। https://t.co/aVRChkdVQ2,KamalYa56864128
,RT @BjpJilaMeerut: अखिलेश राज में पूरे देश में महिला उत्पीड़न के 14 फीसदी मामले अकेले यूपी होते थे। यूपी में महिला अपराधों में अकेले 2016…,rs_mrt
,RT @samajwadiparty: सपा सरकार बनने पर बहाल करेंगे पुरानी पेंशन: माननीय राष्ट्रीय अध्यक्ष श्री अखिलेश यादव जी। https://t.co/aVRChkdVQ2,MohdNih43630777
,"RT @BjpJilaMeerut: सपा सरकार के 5 साल के कार्यकाल को याद किया जाए तो सीधे तौर पर अखिलेश यादव हर जगह फेल साबित हुए। कानून व्यवस्था, सांप्रदा…",rs_mrt
