geo,text,user
,@yadavakhilesh @ECISVEEP ये मजरा दिखा रहा है की योगी फिर आ रहे हैंं। अखिलेश यादव गायब,sunilksingh68
,"RT @bstvlive: Bijnaur

➡सपा अध्यक्ष @yadavakhilesh का बयान

➡वैक्सीन फ्री नहीं है- अखिलेश यादव

➡जनता के पैसे से वैक्सीन लगी है-अखिलेश

#Bi…",SKYADAV67
,RT @MPDharmendraYdv: समाजवादी पार्टी के राष्ट्रीय अध्यक्ष आदरणीय श्री  अखिलेश यादव जी दिनॉक 12 फ़रवरी को 10:30 बजे रामलीला मैदान इस्लामनगर…,arun15august
,"RT @Zee_Hindustan: अखिलेश यादव का चुनाव आयोग पर बड़ा आरोप, कहा- 'निष्पक्ष चुनाव की तैयारी करनी चाहिए थी, कई जगहों पर EVM ख़राब होने की शिका…",MadhuriKalal
,RT @erbmjha: अखिलेश यादव के सामने कोई 🐕 क्यों बन जाता हैं ? https://t.co/ha10eFTbCq,Kalpesh505ahd
,"RT @Rraja_pal: इस वीडियो से योगी आदित्यनाथ और अखिलेश यादव का कोई संबंध नहीं है । 😂

#ViralVideo । #UttarPradeshElections2022 
https://t.co/…",SalmanA33031161
,RT @anujakapurindia: मोदी जी का इंटरव्यू देखकर अखिलेश यादव समर्थक पत्रकार बौखला गए हैं 😂,Ganesh18199621
,RT @Vinay_Dwivedii: आज उत्तर प्रदेश मतदान पर कंगना ने जाट बंधुओं से अपील की : मतदान से पहले एक बार सोचिए की कहीं आप का वोट औरंगजेब के समर्थ…,UmaTrm
,"RT @samajwadiparty: भाजपा सरकार ने उत्तर प्रदेश में एक भी बिजली का कारखाना नहीं लगाया: माननीय राष्ट्रीय अध्यक्ष श्री अखिलेश यादव जी, बिजनौर…",AsfarKhan93
,"@yadavakhilesh @IPSinghSp श्री अखिलेश भैयाजी आप बहुत गलत कर रहें है 313 खलीलाबाद कि जनता के साथ ,जब लोग कह रहें है हमे सुबोध यादव को जीतना है तो चौबे जी को टिकट दें रहें है ऐसा क्यों। 1 नही 3 सीट आपको जिताएंगे 312,313,314 बदल दीजिये चौबे जी ले डूबेंगे,एंटी इनकमबेन्सी है उनके लिए",Rahul20522773
